match_id,season,venue_name,round_number,match_number,match_status,match_name,match_type,team_id,team_name,team_nickname,score_string,is_home_competitor,opp_team_id,opp_team_name,opp_team_nickname,opp_score_string,at_neutral_venue,extra_periods_used,match_time,match_time_utc,attendance,duration
33774,1994,Melbourne Park,11,86,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,112,1,3692,Perth Wildcats,Wildcats,94,0,0,1994-06-18 12:00:00,1994-06-18 02:00:00,0,120
33774,1994,Melbourne Park,11,86,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,94,0,3691,South East Melbourne Magic,MAGIC,112,0,0,1994-06-18 12:00:00,1994-06-18 02:00:00,0,120
33775,1994,Sydney Entertainment Centre,11,87,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,98,1,3718,North Melbourne Giants,GIANTS,118,0,0,1994-06-18 12:00:00,1994-06-18 02:00:00,0,120
33775,1994,Sydney Entertainment Centre,11,87,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,118,0,3694,Sydney Kings,Kings,98,0,0,1994-06-18 12:00:00,1994-06-18 02:00:00,0,120
33776,1994,"Boondall, Brisbane",11,88,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,100,1,3690,Newcastle Falcons,FALCONS,119,0,0,1994-06-18 12:00:00,1994-06-18 02:00:00,0,120
33776,1994,"Boondall, Brisbane",11,88,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,119,0,3709,Brisbane Bullets,Bullets,100,0,0,1994-06-18 12:00:00,1994-06-18 02:00:00,0,120
33777,1994,AIS Arena,11,89,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,92,1,3682,Adelaide 36ers,36ERS,107,0,0,1994-06-18 12:00:00,1994-06-18 02:00:00,0,120
33777,1994,AIS Arena,11,89,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,107,0,3717,Canberra Cannons,CANNONS,92,0,0,1994-06-18 12:00:00,1994-06-18 02:00:00,0,120
33778,1994,Adelaide Arena,12,90,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,110,1,3683,Wollongong Hawks,Hawks,74,0,0,1994-06-24 12:00:00,1994-06-24 02:30:00,0,120
33778,1994,Adelaide Arena,12,90,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,74,0,3682,Adelaide 36ers,36ERS,110,0,0,1994-06-24 12:00:00,1994-06-24 02:30:00,0,120
33779,1994,Melbourne Park,12,91,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,127,1,3722,Hobart Devils,DEVILS,105,0,0,1994-06-24 12:00:00,1994-06-24 02:00:00,0,120
33779,1994,Melbourne Park,12,91,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,105,0,3689,Melbourne Tigers,Tigers,127,0,0,1994-06-24 12:00:00,1994-06-24 02:00:00,0,120
33780,1994,Melbourne Park,12,92,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,116,1,3690,Newcastle Falcons,FALCONS,88,0,0,1994-06-25 12:00:00,1994-06-25 02:00:00,0,120
33780,1994,Melbourne Park,12,92,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,88,0,3691,South East Melbourne Magic,MAGIC,116,0,0,1994-06-25 12:00:00,1994-06-25 02:00:00,0,120
33781,1994,Sydney Entertainment Centre,12,93,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,117,1,3709,Brisbane Bullets,Bullets,106,0,0,1994-06-25 12:00:00,1994-06-25 02:00:00,0,120
33781,1994,Sydney Entertainment Centre,12,93,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,106,0,3694,Sydney Kings,Kings,117,0,0,1994-06-25 12:00:00,1994-06-25 02:00:00,0,120
33782,1994,Perth Entertainment Centre,12,94,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,93,1,3683,Wollongong Hawks,Hawks,86,0,0,1994-06-25 12:00:00,1994-06-25 04:00:00,0,120
33782,1994,Perth Entertainment Centre,12,94,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,86,0,3692,Perth Wildcats,Wildcats,93,0,0,1994-06-25 12:00:00,1994-06-25 04:00:00,0,120
33783,1994,"The Arena, Geelong",12,95,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,111,1,3722,Hobart Devils,DEVILS,98,0,0,1994-06-25 12:00:00,1994-06-25 02:00:00,0,120
33783,1994,"The Arena, Geelong",12,95,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,98,0,3721,Geelong Supercats,SUPERCATS,111,0,0,1994-06-25 12:00:00,1994-06-25 02:00:00,0,120
33784,1994,AIS Arena,12,96,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,100,1,3704,Gold Coast Rollers,ROLLERS,98,0,0,1994-06-25 12:00:00,1994-06-25 02:00:00,0,120
33784,1994,AIS Arena,12,96,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,98,0,3717,Canberra Cannons,CANNONS,100,0,0,1994-06-25 12:00:00,1994-06-25 02:00:00,0,120
33785,1994,Melbourne Sports & Aquatic Centre,12,97,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,106,1,3704,Gold Coast Rollers,ROLLERS,89,0,0,1994-06-26 12:00:00,1994-06-26 02:00:00,0,120
33785,1994,Melbourne Sports & Aquatic Centre,12,97,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,89,0,3718,North Melbourne Giants,GIANTS,106,0,0,1994-06-26 12:00:00,1994-06-26 02:00:00,0,120
33786,1994,Adelaide Arena,13,98,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,112,1,3710,Townsville Crocodiles,Crocodiles,83,0,0,1994-07-01 12:00:00,1994-07-01 02:30:00,0,120
33786,1994,Adelaide Arena,13,98,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,83,0,3682,Adelaide 36ers,36ERS,112,0,0,1994-07-01 12:00:00,1994-07-01 02:30:00,0,120
33787,1994,Melbourne Park,13,99,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,97,1,3704,Gold Coast Rollers,ROLLERS,95,0,0,1994-07-01 12:00:00,1994-07-01 02:00:00,0,120
33787,1994,Melbourne Park,13,99,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,95,0,3689,Melbourne Tigers,Tigers,97,0,0,1994-07-01 12:00:00,1994-07-01 02:00:00,0,120
33788,1994,Beaton Park Basketball Stadium,13,100,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,87,1,3718,North Melbourne Giants,GIANTS,86,0,0,1994-07-02 12:00:00,1994-07-02 02:00:00,0,120
33788,1994,Beaton Park Basketball Stadium,13,100,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,86,0,3683,Wollongong Hawks,Hawks,87,0,0,1994-07-02 12:00:00,1994-07-02 02:00:00,0,120
33789,1994,Derwent Entertainment Centre,13,101,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,97,1,3690,Newcastle Falcons,FALCONS,114,0,0,1994-07-02 12:00:00,1994-07-02 02:00:00,0,120
33789,1994,Derwent Entertainment Centre,13,101,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,114,0,3722,Hobart Devils,DEVILS,97,0,0,1994-07-02 12:00:00,1994-07-02 02:00:00,0,120
33790,1994,Melbourne Park,13,102,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,128,1,3694,Sydney Kings,Kings,97,0,0,1994-07-02 12:00:00,1994-07-02 02:00:00,0,120
33790,1994,Melbourne Park,13,102,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,97,0,3691,South East Melbourne Magic,MAGIC,128,0,0,1994-07-02 12:00:00,1994-07-02 02:00:00,0,120
33791,1994,Perth Entertainment Centre,13,103,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,112,1,3710,Townsville Crocodiles,Crocodiles,83,0,0,1994-07-02 12:00:00,1994-07-02 04:00:00,0,120
33791,1994,Perth Entertainment Centre,13,103,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,83,0,3692,Perth Wildcats,Wildcats,112,0,0,1994-07-02 12:00:00,1994-07-02 04:00:00,0,120
33792,1994,"The Arena, Geelong",13,104,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,94,1,3704,Gold Coast Rollers,ROLLERS,95,0,0,1994-07-02 12:00:00,1994-07-02 02:00:00,0,120
33792,1994,"The Arena, Geelong",13,104,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,95,0,3721,Geelong Supercats,SUPERCATS,94,0,0,1994-07-02 12:00:00,1994-07-02 02:00:00,0,120
33793,1994,AIS Arena,13,105,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,113,1,3709,Brisbane Bullets,Bullets,125,0,0,1994-07-02 12:00:00,1994-07-02 02:00:00,0,120
33793,1994,AIS Arena,13,105,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,125,0,3717,Canberra Cannons,CANNONS,113,0,0,1994-07-02 12:00:00,1994-07-02 02:00:00,0,120
33794,1994,Derwent Entertainment Centre,9,106,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,82,1,3694,Sydney Kings,Kings,101,0,0,1994-07-07 12:00:00,1994-07-07 02:00:00,0,120
33794,1994,Derwent Entertainment Centre,9,106,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,101,0,3722,Hobart Devils,DEVILS,82,0,0,1994-07-07 12:00:00,1994-07-07 02:00:00,0,120
33795,1994,Townsville Entertainment Centre,14,107,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,114,1,3717,Canberra Cannons,CANNONS,90,0,0,1994-07-08 12:00:00,1994-07-08 02:00:00,0,120
33795,1994,Townsville Entertainment Centre,14,107,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,90,0,3710,Townsville Crocodiles,Crocodiles,114,0,0,1994-07-08 12:00:00,1994-07-08 02:00:00,0,120
33796,1994,"The Arena, Geelong",14,108,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,101,1,3682,Adelaide 36ers,36ERS,110,0,0,1994-07-08 12:00:00,1994-07-08 02:00:00,0,120
33796,1994,"The Arena, Geelong",14,108,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,110,0,3721,Geelong Supercats,SUPERCATS,101,0,0,1994-07-08 12:00:00,1994-07-08 02:00:00,0,120
33797,1994,Newcastle Entertainment Centre,14,109,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,111,1,3692,Perth Wildcats,Wildcats,80,0,0,1994-07-08 12:00:00,1994-07-08 02:00:00,0,120
33797,1994,Newcastle Entertainment Centre,14,109,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,80,0,3690,Newcastle Falcons,FALCONS,111,0,0,1994-07-08 12:00:00,1994-07-08 02:00:00,0,120
33798,1994,Carrara Stadium - Gold Coast,14,110,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,91,1,3718,North Melbourne Giants,GIANTS,107,0,0,1994-07-08 12:00:00,1994-07-08 02:00:00,0,120
33798,1994,Carrara Stadium - Gold Coast,14,110,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,107,0,3704,Gold Coast Rollers,ROLLERS,91,0,0,1994-07-08 12:00:00,1994-07-08 02:00:00,0,120
33799,1994,Beaton Park Basketball Stadium,14,111,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,79,1,3694,Sydney Kings,Kings,88,0,0,1994-07-09 12:00:00,1994-07-09 02:00:00,0,120
33799,1994,Beaton Park Basketball Stadium,14,111,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,88,0,3683,Wollongong Hawks,Hawks,79,0,0,1994-07-09 12:00:00,1994-07-09 02:00:00,0,120
33800,1994,"Boondall, Brisbane",14,112,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,137,1,3717,Canberra Cannons,CANNONS,93,0,0,1994-07-09 12:00:00,1994-07-09 02:00:00,0,120
33800,1994,"Boondall, Brisbane",14,112,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,93,0,3709,Brisbane Bullets,Bullets,137,0,0,1994-07-09 12:00:00,1994-07-09 02:00:00,0,120
33801,1994,Melbourne Park,14,113,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,104,1,3691,South East Melbourne Magic,MAGIC,90,0,0,1994-07-11 12:00:00,1994-07-11 02:00:00,0,120
33801,1994,Melbourne Park,14,113,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,90,0,3689,Melbourne Tigers,Tigers,104,0,0,1994-07-11 12:00:00,1994-07-11 02:00:00,0,120
33802,1994,Perth Entertainment Centre,15,114,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,118,1,3721,Geelong Supercats,SUPERCATS,110,0,0,1994-07-15 12:00:00,1994-07-15 04:00:00,0,120
33802,1994,Perth Entertainment Centre,15,114,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,110,0,3692,Perth Wildcats,Wildcats,118,0,0,1994-07-15 12:00:00,1994-07-15 04:00:00,0,120
33803,1994,Derwent Entertainment Centre,15,115,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,97,1,3717,Canberra Cannons,CANNONS,100,0,0,1994-07-15 12:00:00,1994-07-15 02:00:00,0,120
33803,1994,Derwent Entertainment Centre,15,115,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,100,0,3722,Hobart Devils,DEVILS,97,0,0,1994-07-15 12:00:00,1994-07-15 02:00:00,0,120
33804,1994,"Boondall, Brisbane",15,116,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,119,1,3689,Melbourne Tigers,Tigers,125,0,0,1994-07-15 12:00:00,1994-07-15 02:00:00,0,120
33804,1994,"Boondall, Brisbane",15,116,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,125,0,3709,Brisbane Bullets,Bullets,119,0,0,1994-07-15 12:00:00,1994-07-15 02:00:00,0,120
33805,1994,Melbourne Sports & Aquatic Centre,15,117,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,92,1,3682,Adelaide 36ers,36ERS,115,0,0,1994-07-15 12:00:00,1994-07-15 02:00:00,0,120
33805,1994,Melbourne Sports & Aquatic Centre,15,117,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,115,0,3718,North Melbourne Giants,GIANTS,92,0,0,1994-07-15 12:00:00,1994-07-15 02:00:00,0,120
33806,1994,Carrara Stadium - Gold Coast,15,118,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,95,1,3694,Sydney Kings,Kings,91,0,0,1994-07-16 12:00:00,1994-07-16 02:00:00,0,120
33806,1994,Carrara Stadium - Gold Coast,15,118,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,91,0,3704,Gold Coast Rollers,ROLLERS,95,0,0,1994-07-16 12:00:00,1994-07-16 02:00:00,0,120
33807,1994,Melbourne Park,15,119,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,129,1,3717,Canberra Cannons,CANNONS,83,0,0,1994-07-16 12:00:00,1994-07-16 02:00:00,0,120
33807,1994,Melbourne Park,15,119,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,83,0,3691,South East Melbourne Magic,MAGIC,129,0,0,1994-07-16 12:00:00,1994-07-16 02:00:00,0,120
33808,1994,Townsville Entertainment Centre,15,120,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,114,1,3689,Melbourne Tigers,Tigers,117,0,0,1994-07-16 12:00:00,1994-07-16 02:00:00,0,120
33808,1994,Townsville Entertainment Centre,15,120,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,117,0,3710,Townsville Crocodiles,Crocodiles,114,0,0,1994-07-16 12:00:00,1994-07-16 02:00:00,0,120
33809,1994,Newcastle Entertainment Centre,15,121,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,85,1,3683,Wollongong Hawks,Hawks,87,0,0,1994-07-16 12:00:00,1994-07-16 02:00:00,0,120
33809,1994,Newcastle Entertainment Centre,15,121,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,87,0,3690,Newcastle Falcons,FALCONS,85,0,0,1994-07-16 12:00:00,1994-07-16 02:00:00,0,120
33810,1994,Derwent Entertainment Centre,16,122,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,92,1,3710,Townsville Crocodiles,Crocodiles,93,0,0,1994-07-22 12:00:00,1994-07-22 02:00:00,0,120
33810,1994,Derwent Entertainment Centre,16,122,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,93,0,3722,Hobart Devils,DEVILS,92,0,0,1994-07-22 12:00:00,1994-07-22 02:00:00,0,120
33811,1994,"The Arena, Geelong",16,123,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,92,1,3694,Sydney Kings,Kings,95,0,0,1994-07-22 12:00:00,1994-07-22 02:00:00,0,120
33811,1994,"The Arena, Geelong",16,123,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,95,0,3721,Geelong Supercats,SUPERCATS,92,0,0,1994-07-22 12:00:00,1994-07-22 02:00:00,0,120
33812,1994,Newcastle Entertainment Centre,16,124,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,96,1,3709,Brisbane Bullets,Bullets,126,0,0,1994-07-22 12:00:00,1994-07-22 02:00:00,0,120
33812,1994,Newcastle Entertainment Centre,16,124,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,126,0,3690,Newcastle Falcons,FALCONS,96,0,0,1994-07-22 12:00:00,1994-07-22 02:00:00,0,120
33813,1994,Melbourne Sports & Aquatic Centre,16,125,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,101,1,3683,Wollongong Hawks,Hawks,80,0,0,1994-07-22 12:00:00,1994-07-22 02:00:00,0,120
33813,1994,Melbourne Sports & Aquatic Centre,16,125,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,80,0,3718,North Melbourne Giants,GIANTS,101,0,0,1994-07-22 12:00:00,1994-07-22 02:00:00,0,120
33814,1994,Melbourne Park,16,126,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,102,1,3694,Sydney Kings,Kings,126,0,0,1994-07-23 12:00:00,1994-07-23 02:00:00,0,120
33814,1994,Melbourne Park,16,126,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,126,0,3689,Melbourne Tigers,Tigers,102,0,0,1994-07-23 12:00:00,1994-07-23 02:00:00,0,120
33815,1994,Adelaide Arena,16,127,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,111,1,3692,Perth Wildcats,Wildcats,74,0,0,1994-07-23 12:00:00,1994-07-23 02:30:00,0,120
33815,1994,Adelaide Arena,16,127,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,74,0,3682,Adelaide 36ers,36ERS,111,0,0,1994-07-23 12:00:00,1994-07-23 02:30:00,0,120
33816,1994,Carrara Stadium - Gold Coast,16,128,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,87,1,3709,Brisbane Bullets,Bullets,95,0,0,1994-07-23 12:00:00,1994-07-23 02:00:00,0,120
33816,1994,Carrara Stadium - Gold Coast,16,128,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,95,0,3704,Gold Coast Rollers,ROLLERS,87,0,0,1994-07-23 12:00:00,1994-07-23 02:00:00,0,120
33817,1994,AIS Arena,16,129,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,103,1,3683,Wollongong Hawks,Hawks,88,0,0,1994-07-23 12:00:00,1994-07-23 02:00:00,0,120
33817,1994,AIS Arena,16,129,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,88,0,3717,Canberra Cannons,CANNONS,103,0,0,1994-07-23 12:00:00,1994-07-23 02:00:00,0,120
33818,1994,Melbourne Park,16,130,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,160,1,3710,Townsville Crocodiles,Crocodiles,106,0,0,1994-07-24 12:00:00,1994-07-24 02:00:00,0,120
33818,1994,Melbourne Park,16,130,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,106,0,3691,South East Melbourne Magic,MAGIC,160,0,0,1994-07-24 12:00:00,1994-07-24 02:00:00,0,120
33819,1994,Derwent Entertainment Centre,17,131,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,87,1,3718,North Melbourne Giants,GIANTS,101,0,0,1994-08-19 12:00:00,1994-08-19 02:00:00,0,120
33819,1994,Derwent Entertainment Centre,17,131,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,101,0,3722,Hobart Devils,DEVILS,87,0,0,1994-08-19 12:00:00,1994-08-19 02:00:00,0,120
33820,1994,Beaton Park Basketball Stadium,17,132,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,93,1,3710,Townsville Crocodiles,Crocodiles,95,0,0,1994-08-19 12:00:00,1994-08-19 02:00:00,0,120
33820,1994,Beaton Park Basketball Stadium,17,132,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,95,0,3683,Wollongong Hawks,Hawks,93,0,0,1994-08-19 12:00:00,1994-08-19 02:00:00,0,120
33821,1994,Perth Entertainment Centre,17,133,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,118,1,3709,Brisbane Bullets,Bullets,108,0,0,1994-08-19 12:00:00,1994-08-19 04:00:00,0,120
33821,1994,Perth Entertainment Centre,17,133,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,108,0,3692,Perth Wildcats,Wildcats,118,0,0,1994-08-19 12:00:00,1994-08-19 04:00:00,0,120
33822,1994,"The Arena, Geelong",17,134,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,100,1,3691,South East Melbourne Magic,MAGIC,112,0,0,1994-08-19 12:00:00,1994-08-19 02:00:00,0,120
33822,1994,"The Arena, Geelong",17,134,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,112,0,3721,Geelong Supercats,SUPERCATS,100,0,0,1994-08-19 12:00:00,1994-08-19 02:00:00,0,120
33823,1994,Newcastle Entertainment Centre,17,135,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,100,1,3717,Canberra Cannons,CANNONS,88,0,0,1994-08-19 12:00:00,1994-08-19 02:00:00,0,120
33823,1994,Newcastle Entertainment Centre,17,135,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,88,0,3690,Newcastle Falcons,FALCONS,100,0,0,1994-08-19 12:00:00,1994-08-19 02:00:00,0,120
33824,1994,Sydney Entertainment Centre,17,136,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,115,1,3710,Townsville Crocodiles,Crocodiles,107,0,0,1994-08-20 12:00:00,1994-08-20 02:00:00,0,120
33824,1994,Sydney Entertainment Centre,17,136,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,107,0,3694,Sydney Kings,Kings,115,0,0,1994-08-20 12:00:00,1994-08-20 02:00:00,0,120
33825,1994,Adelaide Arena,17,137,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,113,1,3709,Brisbane Bullets,Bullets,102,0,0,1994-08-20 12:00:00,1994-08-20 02:30:00,0,120
33825,1994,Adelaide Arena,17,137,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,102,0,3682,Adelaide 36ers,36ERS,113,0,0,1994-08-20 12:00:00,1994-08-20 02:30:00,0,120
33826,1994,Melbourne Sports & Aquatic Centre,17,138,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,108,1,3689,Melbourne Tigers,Tigers,115,0,0,1994-08-20 12:00:00,1994-08-20 02:00:00,0,120
33826,1994,Melbourne Sports & Aquatic Centre,17,138,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,115,0,3718,North Melbourne Giants,GIANTS,108,0,0,1994-08-20 12:00:00,1994-08-20 02:00:00,0,120
33827,1994,Carrara Stadium - Gold Coast,17,139,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,88,1,3717,Canberra Cannons,CANNONS,95,0,0,1994-08-20 12:00:00,1994-08-20 02:00:00,0,120
33827,1994,Carrara Stadium - Gold Coast,17,139,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,95,0,3704,Gold Coast Rollers,ROLLERS,88,0,0,1994-08-20 12:00:00,1994-08-20 02:00:00,0,120
33828,1994,Beaton Park Basketball Stadium,18,140,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,108,1,3682,Adelaide 36ers,36ERS,98,0,0,1994-08-26 12:00:00,1994-08-26 02:00:00,0,120
33828,1994,Beaton Park Basketball Stadium,18,140,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,98,0,3683,Wollongong Hawks,Hawks,108,0,0,1994-08-26 12:00:00,1994-08-26 02:00:00,0,120
33829,1994,Townsville Entertainment Centre,18,141,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,111,1,3721,Geelong Supercats,SUPERCATS,140,0,0,1994-08-26 12:00:00,1994-08-26 02:00:00,0,120
33829,1994,Townsville Entertainment Centre,18,141,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,140,0,3710,Townsville Crocodiles,Crocodiles,111,0,0,1994-08-26 12:00:00,1994-08-26 02:00:00,0,120
33830,1994,Carrara Stadium - Gold Coast,18,142,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,112,1,3722,Hobart Devils,DEVILS,91,0,0,1994-08-26 12:00:00,1994-08-26 02:00:00,0,120
33830,1994,Carrara Stadium - Gold Coast,18,142,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,91,0,3704,Gold Coast Rollers,ROLLERS,112,0,0,1994-08-26 12:00:00,1994-08-26 02:00:00,0,120
33831,1994,Melbourne Sports & Aquatic Centre,18,143,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,86,1,3691,South East Melbourne Magic,MAGIC,84,0,0,1994-08-26 12:00:00,1994-08-26 02:00:00,0,120
33831,1994,Melbourne Sports & Aquatic Centre,18,143,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,84,0,3718,North Melbourne Giants,GIANTS,86,0,0,1994-08-26 12:00:00,1994-08-26 02:00:00,0,120
33832,1994,Sydney Entertainment Centre,18,144,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,83,1,3682,Adelaide 36ers,36ERS,96,0,0,1994-08-27 12:00:00,1994-08-27 02:00:00,0,120
33832,1994,Sydney Entertainment Centre,18,144,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,96,0,3694,Sydney Kings,Kings,83,0,0,1994-08-27 12:00:00,1994-08-27 02:00:00,0,120
33833,1994,Perth Entertainment Centre,18,145,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,131,1,3689,Melbourne Tigers,Tigers,108,0,0,1994-08-27 12:00:00,1994-08-27 04:00:00,0,120
33833,1994,Perth Entertainment Centre,18,145,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,108,0,3692,Perth Wildcats,Wildcats,131,0,0,1994-08-27 12:00:00,1994-08-27 04:00:00,0,120
33834,1994,Newcastle Entertainment Centre,18,146,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,124,1,3722,Hobart Devils,DEVILS,114,0,0,1994-08-27 12:00:00,1994-08-27 02:00:00,0,120
33834,1994,Newcastle Entertainment Centre,18,146,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,114,0,3690,Newcastle Falcons,FALCONS,124,0,0,1994-08-27 12:00:00,1994-08-27 02:00:00,0,120
